corp_name,year,stock_code,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계
현대코퍼레이션,2022,011760,78678769442.5,5219124185967.0,1136670280845.0,48046535680.5,433351236764.5,1570021517609.5
현대코퍼레이션,2023,011760,83621620855.5,5713455153768.0,1185281718777.5,82935151026.5,577742281628.0,1763024000405.5
현대코퍼레이션,2024,011760,121273888510.5,5920343781234.5,1201632551509.0,105196936179.0,653243330046.0,1854875881555.0
현대코퍼레이션홀딩스,2022,227840,32511153212.5,153139926251.0,70124931605.0,15712075734.0,222645700136.5,292770631741.5
현대코퍼레이션홀딩스,2023,227840,28987087057.5,171405269114.5,69783311793.0,19138608884.5,266389573531.5,336172885324.5
현대코퍼레이션홀딩스,2024,227840,41871576239.5,191957846980.5,67675445658.0,19656339769.0,298056738497.0,365732184155.0
현대퓨처넷,2022,126560,-6408959189.0,104636520186.0,45125628173.0,5480023936.5,803900564281.5,849026192454.5
현대퓨처넷,2023,126560,-1021542174.5,117769602072.0,47323560479.0,-599253519.5,792256862425.0,839580422904.0
현대퓨처넷,2024,126560,8107438542.0,150950160475.0,49163981582.5,-1148993865.0,788251387563.5,837415369146.0
현대해상,2023,001450,706775135142.0,,37836962994522.0,,6086261311572.5,43923224306094.5
현대해상,2024,001450,940608683127.5,,43415470832306.5,,4835263855519.5,48250734687826.0
현대홈쇼핑,2022,057050,76921877633.5,1601651433842.5,570833392953.5,111676705915.5,1753155067876.0,2323988460829.5
현대홈쇼핑,2023,057050,106474573700.5,1569401211648.0,552368010104.0,52423244332.5,2089167861773.0,2641535871877.0
현대홈쇼핑,2024,057050,123255581820.0,2473049627256.0,802609136798.5,95977635566.0,2731011803023.5,3533620939822.0
현대힘스,2023,460930,9503659243.0,185231799708.0,70504943075.5,13753287553.5,175746567055.0,246251510130.5
현대힘스,2024,460930,16710486710.0,217439639883.5,90706807509.0,20572346018.5,232600754345.0,323307561854.0
현우산업,2022,092300,5370944988.0,209750678704.5,110922866200.0,8164172375.0,95832704872.5,206755571072.5
현우산업,2023,092300,8165295950.0,235090884079.0,103624508315.5,10819163452.0,102013358454.5,205637866770.0
현우산업,2024,092300,6012543246.0,196898098338.0,83439762025.0,4234124335.5,106009847756.0,189449609781.0
현진소재,2022,053660,-5686322352.5,2080274750.0,116191475001.0,-5475904655.0,-61912517203.0,54278957798.0
협진,2022,138360,-6062322702.0,14954069869.0,12720052992.0,898763246.0,39404478348.0,52124531340.0
협진,2023,138360,-1886417461.0,10281647279.0,15196924938.0,-2297709099.0,37440007732.0,52636932670.0
협진,2024,138360,4613417343.0,21502697892.0,18453899640.0,-1171504420.0,52253539177.0,70707438817.0
형지IC,2022,011080,-654189256.0,70495736693.0,30997209950.0,2393185314.0,29068438927.5,60065648877.5
형지IC,2023,011080,1861016508.0,65325502023.0,30146416679.0,653434674.0,30180074765.0,60326491444.0
형지IC,2024,011080,-3866615414.0,56747470247.0,36645017944.5,-5018507793.5,28221587946.0,64866605890.5
형지글로벌,2022,308100,-7642071116.5,60658574428.0,56032945079.5,-7758767361.0,63883647989.5,119916593069.0
형지글로벌,2023,308100,-3263443374.5,45819722237.5,37945546930.0,-43780622.5,60597545808.5,98543092738.5
형지글로벌,2024,308100,-18664280180.5,36108104483.0,46407909456.5,-9259178148.0,42304515620.0,88712425076.5
형지엘리트,2022,093240,6310441283.5,95442476334.0,40920058856.0,3508754565.0,66175795740.5,107095854596.5
형지엘리트,2023,093240,1748414660.0,93671487673.5,54977489356.0,2265715602.0,67925081717.0,122902571073.0
형지엘리트,2024,093240,5952227655.0,132298527398.0,67789400619.0,6660779930.5,73004091751.0,140793492370.0
혜인,2022,003010,-2074104566.0,178029520688.0,132475114237.0,2682218552.0,108047031390.0,240522145627.0
혜인,2023,003010,7404407309.0,276080698891.0,139149134648.0,9142102686.0,114811452331.0,253960586979.0
혜인,2024,003010,7274399159.0,248825923748.0,142673830031.0,14157545456.0,120265987485.0,262939817516.0
호전실업,2022,111110,22994766358.0,465527238060.5,141641707605.5,33380029095.0,131722320474.0,273364028079.5
호전실업,2023,111110,19473255382.5,427398632194.0,117654816802.5,30891211316.5,149055913632.5,266710730435.0
호전실업,2024,111110,22932673234.5,449505749900.0,149690470903.5,27527055311.0,171281471294.0,320971942197.5
호텔신라,2022,008770,,4593996546334.0,2111106953654.0,57215546720.0,522322906357.0,2633429860011.0
호텔신라,2023,008770,62381364524.5,2860616241536.5,2110529935090.0,65113588580.0,565052551119.5,2675582486209.5
호텔신라,2024,008770,-31494196640.0,3245187984895.5,2234067582042.0,-2254414138.5,1261885976889.5,3495953558931.5
홈캐스트,2022,064240,-557064011.5,73197110910.0,2113010717.0,1570846461.0,95536612845.5,97649623562.5
홈캐스트,2023,064240,-7794800187.0,50288068288.0,14987784975.5,-7242532571.5,94752950991.5,109740735967.0
홈캐스트,2024,064240,-3380179185.0,79551257809.5,14955981715.0,363359033.5,91650521463.5,106606503178.5
화성밸브,2022,039610,3206145230.0,83505268544.5,41154480944.0,3913033417.0,80702750758.0,121857231702.0
화성밸브,2023,039610,7904640108.5,89223367647.5,39912682064.0,9796228422.0,88580837834.0,128493519898.0
화성밸브,2024,039610,6785600276.0,86451071728.0,34239959142.0,7533116912.5,94302342532.5,128542301674.5
화승알앤에이,2022,378850,12684597839.0,657584511851.0,316271254834.5,14111812623.0,92660510400.0,408931765234.5
화승알앤에이,2023,378850,24209219464.0,679011616781.0,304599107043.0,28227071747.0,112518168095.0,417117275138.0
화승알앤에이,2024,378850,32423078526.0,704846325444.5,314151884657.0,27897853016.5,150475860464.0,464627745121.0
화승엔터프라이즈,2022,241590,1612766741.5,1654029582447.0,453044284553.5,28231825883.0,477532616120.5,930576900674.0
화승엔터프라이즈,2023,241590,-10213783885.0,1213831937248.0,406939750068.0,5875857178.0,462737658835.0,869677408903.0
화승엔터프라이즈,2024,241590,25003240379.5,1609616611391.0,509372139491.5,42787577595.0,448391641109.5,957763780601.0
화승인더스트리,2022,006060,11256266544.0,1571403690447.5,650827325231.5,50671272579.5,425827680828.5,1076655006060.0
화승인더스트리,2023,006060,-10185153999.5,1184834223340.5,603166665948.5,21672517349.5,404396543447.5,1007563209396.0
화승인더스트리,2024,006060,35832959210.0,1551551807574.0,718320347468.5,73181015633.0,414814662372.0,1133135009840.5
화승코퍼레이션,2022,013520,11364815884.5,115516620925.0,547851040789.0,24883307344.5,214129168818.5,761980209607.5
화승코퍼레이션,2023,013520,21595889158.5,273585305760.0,578615701664.5,47181932723.5,225072808745.5,803688510410.0
화승코퍼레이션,2024,013520,47361926227.5,429882611951.0,594198000917.0,64987748210.0,299726301599.0,893924302516.0
화신,2022,010690,58473839249.5,1318570229939.5,518496379903.0,59469197000.0,363549648868.5,882046028771.5
화신,2023,010690,68432207290.5,1379933115025.5,608949812171.5,61288856807.0,443261361822.5,1052211173994.0
화신,2024,010690,65895408563.0,1326469182356.5,649124276404.5,41689865986.0,528326324449.0,1177450600853.5
화신정공,2022,126640,7077084377.0,317941978708.0,59731905551.0,9295111992.0,101647253189.0,161379158740.0
화신정공,2023,126640,9032825243.0,359878250345.0,79099695358.0,8707274170.0,118135945781.0,197235641139.0
화신정공,2024,126640,2636388224.0,321956980467.0,62892161289.0,1340851683.0,106836858564.0,169729019853.0
화신테크,2022,086250,-5144626404.0,19133000.0,20080693652.0,-2383056565.0,18090458102.0,38171151754.0
화신테크,2023,086250,-8752991701.0,0.0,21119850364.0,-1514296006.0,9889466361.0,31009316725.0
화신테크,2024,086250,-4398810456.0,0.0,13104740173.0,-2411383250.0,5490655905.0,18595396078.0
화인베스틸,2022,133820,-2598981749.0,139604226438.0,101359925313.0,719072177.0,78262984556.0,179622909869.0
화인베스틸,2023,133820,-16516407899.5,130962623471.5,122237006224.0,-18544852091.5,64229120423.5,186466126647.5
화인베스틸,2024,133820,-29382322526.0,116835103495.0,116329264360.5,-17023965510.0,33972629144.5,150301893505.0
화인써키트,2022,127980,3587093322.0,64370929731.0,18742641302.0,4116471652.0,31253743065.0,49996384367.0
화인써키트,2023,127980,5604283993.0,63543885926.5,50830157503.0,3861293905.5,46962321190.5,97792478693.5
화인써키트,2024,127980,3966590145.5,78054839754.5,51367023169.0,4118684363.5,49691345851.0,101058369020.0
화일약품,2022,061250,-6326962618.0,132052748929.0,10023751272.0,4772215632.0,175573363603.0,185597114875.0
화일약품,2023,061250,3863241674.0,122541219912.0,11547841151.0,2047403532.0,174453635220.0,186001476371.0
화일약품,2024,061250,6481446234.0,119764041995.0,12194304647.0,755138695.0,203415490923.0,215609795570.0
화천기계,2022,010660,3558562654.0,189747949366.0,32602283746.0,1282311469.0,128824747667.0,161427031413.0
화천기계,2023,010660,768091545.0,161884346555.0,29955963833.0,-3037689781.0,137561687422.0,167517651255.0
화천기계,2024,010660,5917261784.0,232386971461.0,35312548411.0,2033399231.0,139019845718.0,174332394129.0
화천기공,2022,000850,35566979752.0,229189090681.5,120982465456.0,6330763058.5,332014184222.0,452996649678.0
화천기공,2023,000850,8716441210.5,211100304785.0,109311187250.0,2330568113.5,329219951343.0,438531138593.0
화천기공,2024,000850,7196214382.0,203697368968.0,83293798758.0,-1676421018.5,319318336253.0,402612135011.0
환인제약,2022,016580,23667185258.5,196596577050.5,35361165520.0,30222313633.5,333728049515.5,369089215035.5
환인제약,2023,016580,29849079530.0,229318198339.0,42964706955.0,30631504836.5,358167876972.5,401132583927.5
환인제약,2024,016580,23037544903.0,258782755436.0,48568658058.5,21975773937.5,375593256617.0,424161914675.5
황금에스티,2022,032560,34350748906.0,247365091596.5,76383636938.0,37173283768.0,310656071739.5,387039708677.5
황금에스티,2023,032560,19611421268.5,255018433301.0,80007781446.5,18696732858.5,327409365800.5,407417147247.0
황금에스티,2024,032560,13191707594.5,230949281587.5,79992351964.0,12517921054.0,337737084928.5,417729436892.5
효성,2022,004800,19572968367.5,2234660528512.5,1384640502060.5,17787860711.0,2740331991151.5,4124972493212.0
효성,2023,004800,1178656390.5,1984953800472.0,1356865530523.0,43181354447.0,2635916967374.5,3992782497897.5
효성,2024,004800,470666717383.5,1345442809330.5,1118558777285.5,174298511207.5,2347604055958.5,3466162833244.0
효성 ITX,2022,094280,15002580677.5,510882535381.0,111100632443.5,22298519827.0,65510626643.0,176611259086.5
효성 ITX,2023,094280,14579024993.0,503296279393.0,106050233744.0,19158371533.0,70018332553.0,176068566297.0
효성 ITX,2024,094280,11995986345.5,505899421538.0,95701595302.5,18742344981.0,70667791630.5,166369386933.0
효성오앤비,2022,097870,2556776634.0,31180625796.5,10526861732.0,2947391886.0,71538794080.5,82065655812.5
효성오앤비,2023,097870,1492629804.5,28958171725.5,13000616262.5,967132935.5,72445932204.0,85446548466.5
효성오앤비,2024,097870,4411563609.5,27649814739.5,12453512882.5,4230793524.0,76942205960.5,89395718843.0
효성중공업,2022,298040,39779954855.5,3049958010607.5,2990903463641.5,134312175245.5,1098941430323.5,4089844893965.0
효성중공업,2023,298040,108928518640.5,3698473657303.0,2890704806005.0,210065925604.5,1198206373579.5,4088911179584.5
효성중공업,2024,298040,168383114691.5,4127649078802.0,3451090107551.0,291439665356.0,1967228656929.5,5418318764480.5
효성티앤씨,2022,298020,154444679024.0,7123617667534.5,1825037049094.5,151209533620.5,1173710781994.0,2998747831088.5
효성티앤씨,2023,298020,97330835312.5,5989981679296.0,1619139318002.0,160972090135.5,1223490586095.0,2842629904097.0
효성티앤씨,2024,298020,170583344858.5,6219933689094.5,1915069749962.0,215025420865.5,1403948547525.5,3319018297487.5
효성화학,2022,298000,-252010149753.0,2582985245436.5,2212092635623.0,-220509461857.5,314766940957.5,2526859576580.5
효성화학,2023,298000,-262435079366.0,2401756600526.5,2271931991647.0,-127700626546.0,348666501720.5,2620598493367.5
효성화학,2024,298000,-248228163104.0,2294910006181.5,2577564734095.5,-115872256516.0,289814193970.5,2867378928066.0
후성,2022,093370,84187503246.5,511951933839.5,357424948046.5,90772992014.0,386769879705.0,744194827751.5
후성,2023,093370,-90878026379.5,401930800672.0,379140120567.0,-26799098679.5,295291952514.5,674432073081.5
후성,2024,093370,-89323226887.0,345483971929.0,355021189200.5,-2714417391.0,289123590948.5,644144780149.0
휴네시온,2022,290270,-5100636036.0,30057533914.0,6474887423.0,3251780602.0,35653212457.5,42128099880.5
휴네시온,2023,290270,6723152295.5,35575692758.0,8023509674.0,4677754990.5,42213854113.5,50237363787.5
휴네시온,2024,290270,3796562404.5,36090275387.5,7236223039.5,3530601787.5,45281779929.5,52518002969.0
휴니드테크놀러지스,2022,005870,9259054398.0,222470897615.0,159788538743.0,12661325441.0,144336818728.0,304125357471.0
휴니드테크놀러지스,2023,005870,17876181009.0,228843875014.0,137756656975.0,17360970116.0,161578257143.0,299334914118.0
휴니드테크놀러지스,2024,005870,10744253181.0,230800588043.0,69226929333.0,9134041295.0,171784515191.0,241011444524.0
휴럼,2022,353190,-1381977122.5,65503152006.0,22052825142.0,-1915040086.0,35080344996.5,57133170138.5
휴럼,2023,353190,3158510689.0,79805696170.5,30533750711.5,2591190279.5,39169071052.5,69702821764.0
휴럼,2024,353190,1314891279.5,84916556965.0,37559324758.0,382847832.0,42736265068.0,80295589826.0
휴림로봇,2022,090710,-15881085422.0,41105314787.5,27461164498.0,-6614442940.0,67214934933.0,94676099431.0
휴림로봇,2023,090710,-3119240578.0,50848574930.0,16724101411.5,-3391094425.5,74386949799.0,91111051210.5
휴림로봇,2024,090710,-12509545701.0,73642019905.0,71170251779.5,-6013120100.0,160334605374.0,231504857153.5
휴림에이텍,2022,078590,9733818592.0,43538763389.0,9326067927.0,2588627982.0,34696259252.0,44022327179.0
휴림에이텍,2023,078590,8202050323.0,63663274097.0,10771637873.0,4814018015.0,43420174591.0,54191812464.0
휴림에이텍,2024,078590,4597621569.0,70316959871.0,27396067815.0,3982320002.0,47915397335.0,75311465150.0
휴마시스,2022,205470,182147596649.5,469389208688.0,120067095447.5,213893460041.5,342596169884.5,462663265332.0
휴마시스,2023,205470,-52362949318.0,13747810440.0,59897205768.5,-52112582938.5,286163357818.5,346060563587.0
휴마시스,2024,205470,-35390016665.5,16334241927.0,70454682384.0,-9715797856.0,235773720241.0,306228402625.0
휴맥스,2022,115160,-11086170656.5,573615442256.0,626216582125.0,656931716.0,334365568408.0,960582150533.0
휴맥스,2023,115160,-61534662466.5,520638317824.0,510436412652.0,12996678535.5,274013477856.5,784449890508.5
휴맥스,2024,115160,-77499429616.0,406377155578.0,442917202097.0,-4525287445.0,187109587182.5,630026789279.5
휴맥스홀딩스,2022,028080,-25769806511.0,354865377980.0,356164119133.0,-905715535.0,226716094053.0,582880213186.0
휴맥스홀딩스,2023,028080,-53267130680.5,335185432026.0,304574445891.0,6314022217.0,175360631862.0,479935077753.0
휴맥스홀딩스,2024,028080,-42183481489.0,276762708742.5,259773452201.5,3213695528.5,122338420306.5,382111872508.0
휴먼테크놀로지,2022,175140,-10251035433.0,35536737811.0,26121673287.0,-6614371488.0,41361560733.0,67483234020.0
휴먼테크놀로지,2023,175140,-12932524508.0,32483286103.0,6949436538.0,-5156393015.0,44045602610.0,50995039148.0
휴먼테크놀로지,2024,175140,-16766812553.0,39395054454.0,15686566659.5,-4867540104.5,44273095723.5,59959662383.0
휴메딕스,2022,200670,21153591585.0,123172789865.0,88026695306.0,26043261960.0,139109651753.0,227136347059.0
휴메딕스,2023,200670,24820704790.0,152273808567.0,21914649621.0,37310070521.0,198063056238.0,219977705859.0
휴메딕스,2024,200670,39259414554.0,161872958430.0,21219459767.0,43141324184.0,228532466992.0,249751926759.0
휴비스,2022,079980,-69713372001.5,925531966473.5,383106477341.5,-77284082758.5,367502783936.5,750609261278.0
휴비스,2023,079980,-103585257909.5,824452270778.5,476943094172.0,-71093046425.5,261933118702.0,738876212874.0
휴비스,2024,079980,-138398703670.5,832269847157.0,497887323181.0,-39530816476.5,216707801655.0,714595124836.0
휴비츠,2022,065510,17278383092.5,106124035439.5,66172482575.5,20194174437.0,101389698787.5,167562181363.0
휴비츠,2023,065510,10204370046.5,113664359326.5,82503951453.0,17011829377.0,109188836859.5,191692788312.5
